date,institutional,other,individual,foreign,total,ticker
2021.5.31,1.36994E+11,2466567500,-2.28606E+11,89145089900,0,008770
2021.6.30,19407816600,-2599523800,6615535600,-23423828400,0,008770
2021.7.31,31448327400,-3206867700,-6185268500,-22056191200,0,008770
2021.8.31,-43334485400,-1564287600,84168551600,-39269778600,0,008770
2021.9.30,-32912976900,1216421500,77278215300,-45581659900,0,008770
2021.10.31,5866023600,8244448100,20825188400,-34935660100,0,008770
2021.11.30,-1.54962E+11,-341202000,2.73162E+11,-1.17858E+11,0,008770
2021.12.31,8161021700,-4587329600,-14014948800,10441256700,0,008770
2013.4.30,18786378200,587684800,-5447662450,-13926400550,0,071050
2013.5.31,812237650,472551350,1084670800,-2369459800,0,071050
2013.6.30,-4525427850,1691183000,6617181600,-3782936750,0,071050
2013.7.31,2575090250,-1205944800,-5044827050,3675681600,0,071050
2013.8.31,-6659728950,-282272000,851434750,6090566200,0,071050
2013.9.30,-13539776000,-1328243000,-5423572300,20291591300,0,071050
2013.10.31,3202193400,627213000,-959873450,-2869532950,0,071050
2013.11.30,-6371864100,288792500,1891961250,4191110350,0,071050
2013.12.31,4236032850,-460258500,-713625600,-3062148750,0,071050
2014.1.31,3242894900,-207669000,-2394528550,-640697350,0,071050
2014.2.28,-3890319000,-287188000,4841958650,-664451650,0,071050
2014.3.31,-7243378200,115767000,5596444850,1531166350,0,071050
2014.4.30,-696061250,-81498500,-3991554500,4769114250,0,071050
2014.5.31,-12560964920,31461000,-4979628250,17509132170,0,071050
2014.6.30,1286754750,12792050,-4124267750,2824720950,0,071050
2014.7.31,9171354600,925950,-3944312850,-5227967700,0,071050
2014.8.31,10752260000,326964050,-7127111950,-3952112100,0,071050
2014.9.30,38881041494,-236469750,-7903194550,-30741377194,0,071050
2014.10.31,32801875850,846240900,-1279256500,-32368860250,0,071050
2014.11.30,19967226000,-734536000,-5947124100,-13285565900,0,071050
2014.12.31,-7632158000,-18680350,1153863100,6496975250,0,071050
2015.1.31,2324281950,662576100,1823252400,-4810110450,0,071050
2015.2.28,-4845349900,-500278100,178675700,5166952300,0,071050
2015.3.31,16650856400,648437700,-2986957500,-14312336600,0,071050
2015.4.30,-7542540300,551916400,10327093000,-3336469100,0,071050
2015.5.31,-8374620100,1508049200,3910005000,2956565900,0,071050
2015.6.30,2091364100,-485506300,-957747300,-648110500,0,071050
2015.7.31,9643416500,254823200,2455794100,-12354033800,0,071050
2015.8.31,21614962900,-950322100,-6686594900,-13978045900,0,071050
2015.9.30,-14253993125,79540800,5922203200,8252249125,0,071050
2015.10.31,-8701380500,-106477100,-5906906800,14714764400,0,071050
2015.11.30,-14794184500,201615200,14354413900,238155400,0,071050
2015.12.31,36263164300,-16347898800,1712326500,-21627592000,0,071050
2016.1.31,21526332350,-977985050,-6680782950,-13867564350,0,071050
2016.2.29,7046866150,508100500,7182305800,-14737272450,0,071050
2016.3.31,-5261948450,-622893300,3573150650,2311691100,0,071050
2016.4.30,-528017300,450242500,-8618552650,8696327450,0,071050
2016.5.31,-8328177100,264353050,3988548750,4075275300,0,071050
2016.6.30,-15168659850,-38238850,1135314350,14071584350,0,071050
2016.7.31,-13715059600,-1009498550,-7733377000,22457935150,0,071050
2016.8.31,-19346929350,-242213200,10205529900,9383612650,0,071050
2016.9.30,-16012770300,-51028050,1945752100,14118046250,0,071050
2016.10.31,-5169426850,-208503150,360949650,5016980350,0,071050
2016.11.30,-5275345900,-118233950,-4127183500,9520763350,0,071050
2016.12.31,-4228839350,-156341100,-6332808350,10717988800,0,071050
2017.1.31,3632608800,297832900,-7727993300,3797551600,0,071050
2017.2.28,-13674289650,65589350,-2919058600,16527758900,0,071050
2017.3.31,3901073550,604116000,6150420250,-10655609800,0,071050
2017.4.30,19399958650,-383391250,-5551159600,-13465407800,0,071050
2017.5.31,23187306800,-403329800,-5512571800,-17271405200,0,071050
2017.6.30,2904346900,-95478100,-2224459800,-584409000,0,071050
2017.7.31,20069446200,1635490000,17165953700,-38870889900,0,071050
2017.8.31,9160665400,-497975900,7742797900,-16405487400,0,071050
2017.9.30,24642814100,2456800,-2612736700,-22032534200,0,071050
2017.10.31,-2414972400,892262600,10578261400,-9055551600,0,071050
2017.11.30,36831129600,135344500,-13040146600,-23926327500,0,071050
2017.12.31,34471410000,-801508100,-5912606000,-27757295900,0,071050
2018.1.31,53428650600,-178711600,-2831562400,-50418376600,0,071050
2018.2.28,42670127000,648601100,12974273100,-56293001200,0,071050
2018.3.31,9199383000,427243700,-977849700,-8648777000,0,071050
2018.4.30,10500347900,2084364600,-13327634900,742922400,0,071050
2018.5.31,-16545708500,411393700,-3239997900,19374312700,0,071050
2018.6.30,373537000,-664226400,3220740200,-2930050800,0,071050
2018.7.31,-17749492600,-49969374000,19643753600,48075113000,0,071050
2018.8.31,42460227900,1530365100,10108567700,-54099160700,0,071050
2018.9.30,16217967200,-60076700,-7200741900,-8957148600,0,071050
2018.10.31,-22411618100,377334100,6947154500,15087129500,0,071050
2018.11.30,4321341700,-591734500,-15047022300,11317415100,0,071050
2018.12.31,-36554274600,-1014267500,15592657500,21975884600,0,071050
2019.1.31,-5521950000,-396027200,-7917269000,13835246200,0,071050
2019.2.28,-11550360300,-309539200,1601756200,10258143300,0,071050
2019.3.31,-40030500,-1055357000,-7040469100,8135856600,0,071050
2019.4.30,13714145300,1304251600,-12127882200,-2890514700,0,071050
2019.5.31,2686191300,-1567107200,-8189396400,7070312300,0,071050
2019.6.30,-48913916600,569621700,-15447681100,63791976000,0,071050
2019.7.31,-77042127600,264573500,3391119400,73386434700,0,071050
2019.8.31,-4938769400,-630908100,1263372500,4306305000,0,071050
2019.9.30,-35105892400,-215681000,-5144074300,40465647700,0,071050
2019.10.31,-28619060600,-27950531000,20866855700,35702735900,0,071050
2019.11.30,1330409500,-202329700,-11711510500,10583430700,0,071050
2019.12.31,31880703700,131102100,-12281921300,-19729884500,0,071050
2020.1.31,-15984305300,-221273700,121673900,16083905100,0,071050
2020.2.29,-3805512900,255909700,1342880000,2206723200,0,071050
2020.3.31,-5266296650,-1660156400,15783948000,-8857494950,0,071050
2020.4.30,18542021900,-579505150,16516120500,-34478637250,0,071050
2020.5.31,55881530650,122778800,-1179888300,-54824421150,0,071050
2020.6.30,1985289700,829214350,85889846200,-88704350250,0,071050
2020.7.31,21080523300,1920377750,24125886300,-47126787350,0,071050
2020.8.31,13061090300,1894797400,-10610043550,-4345844150,0,071050
2020.9.30,-45427928100,8840782600,1.4241E+11,-1.05823E+11,0,071050
2020.10.31,3534024400,4048058200,7986811900,-15568894500,0,071050
2020.11.30,9080915700,-7961123800,16110346400,-17230138300,0,071050
2020.12.31,16264757900,130707900,-108216500,-16287249300,0,071050
2021.1.31,-56090184600,3565962600,34638076800,17886145200,0,071050
2021.2.28,-10770057200,-3133579200,-45570927900,59474564300,0,071050
2021.3.31,-34443290100,11014848200,24286202300,-857760400,0,071050
2021.4.30,10524720800,353352100,-1.00017E+11,89138806600,0,071050
2021.5.31,-1.03559E+11,5346441000,97910530500,301674000,0,071050
2021.6.30,-84632897000,6151918500,98841419000,-20360440500,0,071050
2021.7.31,-64111324700,-1702786500,-46614187200,1.12428E+11,0,071050
2021.8.31,5929385400,521328100,-22019526000,15568812500,0,071050
2021.9.30,-44938818200,3954183400,28729230700,12255404100,0,071050
2021.10.31,14163176500,-1329565100,-22509369900,9675758500,0,071050
2021.11.30,-7095469200,-136948900,26020835800,-18788417700,0,071050
2021.12.31,16423401200,-2285075400,-5975246100,-8163079700,0,071050
2013.4.30,-120236580,-7166300,405331750,-277928870,0,000990
2013.5.31,194750760,452331100,-2380716810,1733634950,0,000990
2013.6.30,-268937450,-270802800,627633710,-87893460,0,000990
2013.7.31,-504021210,78140200,1820701210,-1394820200,0,000990
2013.8.31,-202925680,-164163300,2297461780,-1930372800,0,000990
2013.9.30,132980890,-6710000,-860611040,734340150,0,000990
2013.10.31,351037880,-243281700,-905385980,797629800,0,000990
2013.11.30,125806180,69556100,1298112520,-1493474800,0,000990
2013.12.31,-23461150,-450704600,1739988300,-1265822550,0,000990
2014.1.31,-253987630,-343587000,-1935183490,2532758120,0,000990
2014.2.28,1187922920,-38697700,-421467390,-727757830,0,000990
2014.3.31,-53389930,-55741800,1841431130,-1732299400,0,000990
2014.4.30,-154402040,-1678090400,3781820400,-1949327960,0,000990
2014.5.31,-311604000,-301532100,6617033700,-6003897600,0,000990
2014.6.30,-508551920,-139271225,2932613510,-2284790365,0,000990
2014.7.31,-464863000,-158012470,4261127165,-3638251695,0,000990
2014.8.31,516800895,-183198350,-418702190,85099645,0,000990
2014.9.30,-119192530,-152523560,1171465870,-899749780,0,000990
2014.10.31,-970410,7679300,-791845,-5917045,0,000990
2014.11.30,393248450,139557750,-1565744060,1032937860,0,000990
2014.12.31,191821450,-213634710,743075220,-721261960,0,000990
2015.1.31,-142963785,2500390,-1551685145,1692148540,0,000990
2015.2.28,1251898900,18295710,-2019051345,748856735,0,000990
2015.3.31,4169104120,-63788960,-4790296630,684981470,0,000990
2015.4.30,2922873190,-1298497460,-3543093150,1918717420,0,000990
2015.5.31,-1523547920,1091564680,3580153740,-3148170500,0,000990
2015.6.30,7553867450,778371800,-16081620500,7749381250,0,000990
2015.7.31,3381849700,2246866350,-11511517250,5882801200,0,000990
2015.8.31,18839443400,1081656950,-34661753150,14740652800,0,000990
2015.9.30,19028329640,-48998358560,24986371250,4983657670,0,000990
2015.10.31,-5315650100,-995718200,11293888550,-4982520250,0,000990
2015.11.30,-5600705630,-1650215160,3133678360,4117242430,0,000990
2015.12.31,10397904250,2013380600,-17077492400,4666207550,0,000990
2016.1.31,4617450300,-996949450,-14243883150,10623382300,0,000990
2016.2.29,-47873000,-1360697150,-10700175900,12108746050,0,000990
2016.3.31,16563815400,-3710468150,-25633818900,12780471650,0,000990
2016.4.30,19856870900,-1102858200,-16473777150,-2280235550,0,000990
2016.5.31,5050100350,-4115768650,-21744744600,20810412900,0,000990
2016.6.30,9019685900,-882196250,-12112588600,3975098950,0,000990
2016.7.31,4788506700,1013329750,5124655400,-10926491850,0,000990
2016.8.31,27663067750,-3859262950,-12053395850,-11750408950,0,000990
2016.9.30,12404904150,823640850,-737154750,-12491390250,0,000990
2016.10.31,15034803850,202863150,-12819206950,-2418460050,0,000990
2016.11.30,2428136500,151677850,-3808276150,1228461800,0,000990
2016.12.31,4464845550,-41048250,-3902845150,-520952150,0,000990
2017.1.31,10306772900,-650291000,-8895475550,-761006350,0,000990
2017.2.28,-15136734750,-628515050,-10346563750,26111813550,0,000990
2017.3.31,-18239847000,-232974500,582301450,17890520050,0,000990
2017.4.30,32869543100,-86502780900,10545986050,43087251750,0,000990
2017.5.31,-35048824200,-400361600,20307816050,15141369750,0,000990
2017.6.30,-6142615000,931404100,4400763150,810447750,0,000990
2017.7.31,-10777668800,-465202250,13514711550,-2271840500,0,000990
2017.8.31,-27120269650,-68270500,32704995850,-5516455700,0,000990
2017.9.30,-1072495650,-144730150,12185726750,-10968500950,0,000990
2017.10.31,-1353463200,440760950,3105014050,-2192311800,0,000990
2017.11.30,-269510600,-396393450,7285518150,-6619614100,0,000990
2017.12.31,-2983400400,-209518750,6341545700,-3148626550,0,000990
2018.1.31,5043166000,328498600,-1459933300,-3911731300,0,000990
2018.2.28,26009931050,3263779400,-25000040150,-4273670300,0,000990
2018.3.31,10697349600,1603851950,-12694291400,393089850,0,000990
2018.4.30,-5857415900,-3466058150,13633412450,-4309938400,0,000990
2018.5.31,16587081600,-735060900,-28445813400,12593792700,0,000990
2018.6.30,26739269750,-647050700,-64852875050,38760656000,0,000990
2018.7.31,-16976982150,-287660800,-4073471450,21338114400,0,000990
2018.8.31,-1204086350,634889250,5827241150,-5258044050,0,000990
2018.9.30,-4414740100,-147254100,6058612550,-1496618350,0,000990
2018.10.31,-11775105850,-523466850,6728280750,5570291950,0,000990
2018.11.30,-3437047250,154307400,1161840050,2120899800,0,000990
2018.12.31,-4498485400,789456600,870489050,2838539750,0,000990
2019.1.31,-2943781010,36876850,-190754170,3097658330,0,000990
2019.2.28,-4200629500,-230743500,4786788250,-355415250,0,000990
2019.3.31,316332450,-184463200,-4073855950,3941986700,0,000990
2019.4.30,11871400650,2231898650,-4774152550,-9329146750,0,000990
2019.5.31,5029787000,-1730744500,6680950250,-9979992750,0,000990
2019.6.30,12051229200,-531466050,20534071000,-32053834150,0,000990
2019.7.31,11766580550,-887099150,-1450110150,-9429371250,0,000990
2019.8.31,4137153100,-47456100,-17067082950,12977385950,0,000990
2019.9.30,-11240317600,871952750,-16440778100,26809142950,0,000990
2019.10.31,-4361393650,-874352300,-14686399000,19922144950,0,000990
2019.11.30,-8487926950,248117900,-14060102500,22299911550,0,000990
2019.12.31,-42563252500,1092596100,-41334291200,82804947600,0,000990
2020.1.31,-6479512650,146537750,8013338150,-1680363250,0,000990
2020.2.29,-17491256750,1526465250,9651166250,6313625250,0,000990
2020.3.31,22218967850,179995450,28411100650,-50810063950,0,000990
2020.4.30,25023737950,4033886950,-6123790820,-22933834080,0,000990
2020.5.31,-4676918200,-1189838850,56769457450,-50902700400,0,000990
2020.6.30,-2156239050,-1364299500,-4694477450,8215016000,0,000990
2020.7.31,7249292100,-545373000,-35317830550,28613911450,0,000990
2020.8.31,26337980550,749160350,-21044802250,-6042338650,0,000990
2020.9.30,9668846600,1121851450,1483304100,-12274002150,0,000990
2020.10.31,-13806356600,770774050,36690648250,-23655065700,0,000990
2020.11.30,7741734250,-854366200,3720186900,-10607554950,0,000990
2020.12.31,60021074700,1079759050,-51322627400,-9778206350,0,000990
2021.1.31,-85352191550,-2251637500,2.0849E+11,-1.20886E+11,0,000990
2021.2.28,-42512511400,2638138000,1.35052E+11,-95177445800,0,000990
2021.3.31,-12883099100,1252735400,57728767400,-46098403700,0,000990
2021.4.30,11425642400,-171896900,3354258100,-14608003600,0,000990
2021.5.31,-12322025400,-476059600,1.20605E+11,-1.07807E+11,0,000990
2021.6.30,1.09677E+11,1666600600,-1.84703E+11,73360093900,0,000990
2021.7.31,62896382900,-2686529300,-96297365700,36087512100,0,000990
2021.8.31,6950248500,427824300,20995017600,-28373090400,0,000990
2021.9.30,-33786681600,-3701283200,60286361300,-22798396500,0,000990
2021.10.31,-12138487600,-874716150,11852436250,1160767500,0,000990
2021.11.30,39638462500,-2464943200,-2.65789E+11,2.28615E+11,0,000990
2021.12.31,-18510566100,1245909300,-34072276400,51336933200,0,000990
2013.4.30,-12842051850,1845073000,-1006996250,12003975100,0,001450
2013.5.31,10518357350,998278000,-5985433650,-5531201700,0,001450
2013.6.30,13564584650,-562689550,-3421694050,-9580201050,0,001450
2013.7.31,1892964420,-2274353400,-10422085000,10803473980,0,001450
2013.8.31,-16754261000,-2597324500,13099219550,6252365950,0,001450
2013.9.30,7388487750,-1288521500,10855813000,-16955779250,0,001450
2013.10.31,-2100715150,1925719500,-16749496700,16924492350,0,001450
2013.11.30,11568551960,1812420300,-3900893750,-9480078510,0,001450
2013.12.31,13703921250,1377349500,-1993016050,-13088254700,0,001450
2014.1.31,37329366440,-514741000,5270395550,-42085020990,0,001450
2014.2.28,21190230200,-788363100,3031428800,-23433295900,0,001450
2014.3.31,42128943550,1020611000,-10640275850,-32509278700,0,001450
2014.4.30,-5013541400,2423833700,1311335100,1278372600,0,001450
2014.5.31,-13567498850,-213665000,8186248200,5594915650,0,001450
2014.6.30,-8378770350,387377300,1386212050,6605181000,0,001450
2014.7.31,8633916985,947044150,-8483707200,-1097253935,0,001450
2014.8.31,12763841400,-3334930800,-16439397700,7010487100,0,001450
2014.9.30,-11821374950,3163366550,2589005850,6069002550,0,001450
2014.10.31,-36879610775,448378300,9549968700,26881263775,0,001450
2014.11.30,-26666721970,763928600,16647763300,9255030070,0,001450
2014.12.31,-9678137750,-1370635900,3163293050,7885480600,0,001450
2015.1.31,-3798218400,-1443487800,-2631869250,7873575450,0,001450
2015.2.28,-25841903800,382197100,-6839400750,32299107450,0,001450
2015.3.31,-25671536950,-1691898600,23814022500,3549413050,0,001450
2015.4.30,-56412442000,-402999000,-15852311250,72667752250,0,001450
2015.5.31,-26338263950,165638700,-9861668800,36034294050,0,001450
2015.6.30,21253183450,2350934150,-12754845700,-10849271900,0,001450
2015.7.31,-27283068450,-234998950,-12634994300,40153061700,0,001450
2015.8.31,-45147854000,130768550,1801588950,43215496500,0,001450
2015.9.30,-12232832800,141214250,-9915932000,22007550550,0,001450
2015.10.31,-35819254850,-409621900,-8152392900,44381269650,0,001450
2015.11.30,-65211905900,-491597650,-7916330550,73619834100,0,001450
2015.12.31,-5364711350,-458064300,-6456765700,12279541350,0,001450
2016.1.31,-52656672550,-702557250,5538796300,47820433500,0,001450
2016.2.29,-42545067730,-605210050,6216755050,36933522730,0,001450
2016.3.31,-13864606600,480992100,-9333182100,22716796600,0,001450
2016.4.30,174798900,-484037500,4100755850,-3791517250,0,001450
2016.5.31,-1258059150,203297250,3612381400,-2557619500,0,001450
2016.6.30,-26511044800,-181475950,4531166850,22161353900,0,001450
2016.7.31,-36586672050,-61580450,2402687950,34245564550,0,001450
2016.8.31,-13926198250,-198134200,-18160618950,32284951400,0,001450
2016.9.30,-6196706420,506965400,-8715128300,14404869320,0,001450
2016.10.31,3527979900,-577247500,3161650700,-6112383100,0,001450
2016.11.30,40905288900,209072100,-1166522750,-39947838250,0,001450
2016.12.31,-20227607100,298509150,25857157600,-5928059650,0,001450
2017.1.31,-16392233600,-135224650,6731788500,9795669750,0,001450
2017.2.28,17868687200,284565300,-10234311850,-7918940650,0,001450
2017.3.31,31600516050,54200,-13153603000,-18446967250,0,001450
2017.4.30,13401372700,-140511400,-9477155600,-3783705700,0,001450
2017.5.31,8961425900,-121857050,-281835650,-8557733200,0,001450
2017.6.30,-2027171600,-52970300,-1824572100,3904714000,0,001450
2017.7.31,5199706350,1240630850,-9076984700,2636647500,0,001450
2017.8.31,20671784700,3194836750,2378492200,-26245113650,0,001450
2017.9.30,18755680600,126316650,585738900,-19467736150,0,001450
2017.10.31,-65026700,-4303691500,-644146850,5012865050,0,001450
2017.11.30,-8222188100,-63690500,9126911500,-841032900,0,001450
2017.12.31,29026169250,17163700,-22029006700,-7014326250,0,001450
2018.1.31,-19822076600,-270408050,6331456150,13761028500,0,001450
2018.2.28,-7610428500,21727900,14389049050,-6800348450,0,001450
2018.3.31,-16072562750,32180700,12139304700,3901077350,0,001450
2018.4.30,-21299536750,686855950,11502867250,9109813550,0,001450
2018.5.31,-3135651350,-93858600,18405615400,-15176105450,0,001450
2018.6.30,22268133550,253367700,-3635997100,-18885504150,0,001450
2018.7.31,56239125150,13890800,-8617321500,-47635694450,0,001450
2018.8.31,23731065600,189127500,-5767977700,-18152215400,0,001450
2018.9.30,17143051000,-251386650,-17590303650,698639300,0,001450
2018.10.31,53278203100,412121450,-11281689450,-42408635100,0,001450
2018.11.30,11311495650,-340965150,3107446400,-14077976900,0,001450
2018.12.31,8896770750,338866300,-10177208100,941571050,0,001450
2019.1.31,-43439337050,-63132300,16371531900,27130937450,0,001450
2019.2.28,-27071848450,12030700,1190541150,25869276600,0,001450
2019.3.31,-7758584000,-161153350,-6302089300,14221826650,0,001450
2019.4.30,-11734406800,127894750,-2037734700,13644246750,0,001450
2019.5.31,-19857774150,827111950,38855929750,-19825267550,0,001450
2019.6.30,-26356376950,-65883150,22337907250,4084352850,0,001450
2019.7.31,4307136700,378880800,1240884700,-5926902200,0,001450
2019.8.31,2685354450,370016200,4448950800,-7504321450,0,001450
2019.9.30,15522378900,22107000,-4297204850,-11247281050,0,001450
2019.10.31,17315233325,147893950,-1493288850,-15969838425,0,001450
2019.11.30,17204251200,113426400,-11504136700,-5813540900,0,001450
2019.12.31,13364978550,-181348250,3888377700,-17072008000,0,001450
2020.1.31,-12715598400,130066500,19505341850,-6919809950,0,001450
2020.2.29,15228930550,218872650,-25985300,-15421817900,0,001450
2020.3.31,14897947550,93641200,746713700,-15738302450,0,001450
2020.4.30,21369907050,-215082850,-11702967550,-9451856650,0,001450
2020.5.31,20643093150,-291513450,8013323850,-28364903550,0,001450
2020.6.30,11518731100,-615745750,-4013410450,-6889574900,0,001450
2020.7.31,-3375788250,-71164850,7246470250,-3799517150,0,001450
2020.8.31,-6231626300,118247350,6882585200,-769206250,0,001450
2020.9.30,-7291293300,64822800,3810362300,3416108200,0,001450
2020.10.31,7669571650,-1050879550,-13855928800,7237236700,0,001450
2020.11.30,-26530490600,371512350,51490730200,-25331751950,0,001450
2020.12.31,-4640766600,944885250,42884541350,-39188660000,0,001450
2021.1.31,-48545814250,1217290000,67549337000,-20220812750,0,001450
2021.2.28,10619366050,389761800,915351300,-11924479150,0,001450
2021.3.31,32860535600,-1420210450,-72218819900,40778494750,0,001450
2021.4.30,16286323000,476945050,-14918287900,-1844980150,0,001450
2021.5.31,59139744950,2091826650,66138374350,-1.2737E+11,0,001450
2021.6.30,30330628750,-1433200,39471750900,-69800946450,0,001450
2021.7.31,22180015800,96034050,-5545503100,-16730546750,0,001450
2021.8.31,23658420250,467902700,-7281271350,-16845051600,0,001450
2021.9.30,9009547300,341618850,2374174300,-11725340450,0,001450
2021.10.31,48444917100,-2357362900,-65319388100,19231833900,0,001450
2021.11.30,-1740162800,1408474000,34583514450,-34251825650,0,001450
2021.12.31,-13855892150,452008350,35550512100,-22146628300,0,001450
2013.4.30,-746709100,50707700,2623259200,-1927257800,0,020150
2013.5.31,-330667800,29296000,1514184700,-1212812900,0,020150
2013.6.30,-866743390,-115862520,1529931310,-547325400,0,020150
2013.7.31,16089259750,413499500,-16012706450,-490052800,0,020150
2013.8.31,4853228400,-142643000,-4327578650,-383006750,0,020150
2013.9.30,-9372832400,833944500,5917196400,2621691500,0,020150
2013.10.31,-12527318700,233968500,10466993700,1826356500,0,020150
2013.11.30,-17087837100,517410000,18447756600,-1877329500,0,020150
2013.12.31,-1167775790,-324713100,989152090,503336800,0,020150
2014.1.31,-954747850,-94543000,615359750,433931100,0,020150
2014.2.28,3691669400,-666204000,-4131803400,1106338000,0,020150
2014.3.31,-669305950,768923000,1309987950,-1409605000,0,020150
2014.4.30,-363872600,-538979500,4116814100,-3213962000,0,020150
2014.5.31,-121012150,-845797100,658074850,308734400,0,020150
2014.6.30,974917550,-105720200,-1825748680,956551330,0,020150
2014.7.31,2906536450,-274260200,-311674000,-2320602250,0,020150
2014.8.31,1594889860,1127650,-2589930640,993913130,0,020150
2014.9.30,-1229299780,650414350,2349569640,-1770684210,0,020150
2014.10.31,-202940020,-337912120,836032990,-295180850,0,020150
2014.11.30,1037051830,137666070,-1456843660,282125760,0,020150
2014.12.31,-957199520,70739040,774018090,112442390,0,020150
2015.1.31,-274087580,86665050,31525080,155897450,0,020150
2015.2.28,606393730,-71943600,-2086934490,1552484360,0,020150
2015.3.31,-746158110,8967390,540565060,196625660,0,020150
2015.4.30,295193390,33832100,321207100,-650232590,0,020150
2015.5.31,-1528967860,-183584680,2238827120,-526274580,0,020150
2015.6.30,175121040,79187030,-412223710,157915640,0,020150
2015.7.31,278140990,53360250,-650613390,319112150,0,020150
2015.8.31,17976140,-20000190,-633919720,635943770,0,020150
2015.9.30,4651172750,3224850,-3863513660,-790883940,0,020150
2015.10.31,831333490,-78827030,-425379920,-327126540,0,020150
2015.11.30,391310390,78271440,-1671537270,1201955440,0,020150
2015.12.31,2147374900,276453360,-2633266060,209437800,0,020150
2016.1.31,-328993750,1802599400,-3691506000,2217900350,0,020150
2016.2.29,417527200,-1208298750,1695781850,-905010300,0,020150
2016.3.31,2999493550,-182836900,-2878820650,62164000,0,020150
2016.4.30,1318541950,-585498600,167854150,-900897500,0,020150
2016.5.31,-959787350,-849914500,-7927584200,9737286050,0,020150
2016.6.30,2540709150,-1199788200,-10690169850,9349248900,0,020150
2016.7.31,3612416950,1339920350,-1427333800,-3525003500,0,020150
2016.8.31,7684014100,-570115400,1618383000,-8732281700,0,020150
2016.9.30,-3849834900,-66996600,7291279450,-3374447950,0,020150
2016.10.31,1079174150,281069550,-1442041150,81797450,0,020150
2016.11.30,-8750807550,-48188600,7851479450,947516700,0,020150
2016.12.31,4698307900,785267850,-2042687900,-3440887850,0,020150
2017.1.31,-6890305900,-75081750,6533839050,431548600,0,020150
2017.2.28,4487516650,41082900,-3209266150,-1319333400,0,020150
2017.3.31,-1413143550,-888003350,-1564332700,3865479600,0,020150
2017.4.30,5465652450,558526100,-4141419500,-1882759050,0,020150
2017.5.31,12833034650,-927763050,-22031639700,10126368100,0,020150
2017.6.30,-7171304200,1187397950,23417686250,-17433780000,0,020150
2017.7.31,-47665409450,-2888647300,52784394850,-2230338100,0,020150
2017.8.31,4128253100,-10286959900,10493100650,-4334393850,0,020150
2017.9.30,-57137218600,515850800,49778857400,6842510400,0,020150
2017.10.31,-10254311200,-703558550,-7976724650,18934594400,0,020150
2017.11.30,45562352700,-1482346950,-27747637250,-16332368500,0,020150
2017.12.31,5063147050,2377731950,-14467687000,7026808000,0,020150
2018.1.31,7465934700,-1060961450,-4545154800,-1859818450,0,020150
2018.2.28,-10431138550,-1246088550,19650720600,-7973493500,0,020150
2018.3.31,25801109900,-1195416500,-15152830100,-9452863300,0,020150
2018.4.30,-5212393850,627476900,-928747250,5513664200,0,020150
2018.5.31,6378879200,447526100,-11296636500,4470231200,0,020150
2018.6.30,63683459900,-261643250,-70257805400,6835988750,0,020150
2018.7.31,31613066600,354576550,-42285095950,10317452800,0,020150
2018.8.31,10357129450,-2764895700,-48643103770,41050870020,0,020150
2018.9.30,31441236800,-31661745000,23259972200,-23039464000,0,020150
2018.10.31,9139507050,-529991050,-295083200,-8314432800,0,020150
2018.11.30,-41562173850,538022650,42272622500,-1248471300,0,020150
2018.12.31,26533308700,1641507000,-33792175250,5617359550,0,020150
2019.1.31,-15268960250,-980625350,3291848050,12957737550,0,020150
2019.2.28,-3672175350,-2368115150,8721684850,-2681394350,0,020150
2019.3.31,-18851865350,732555200,32605414950,-14486104800,0,020150
2019.4.30,-3225348850,269150300,12296326250,-9340127700,0,020150
2019.5.31,-4657998500,2899289700,1118925600,639783200,0,020150
2019.6.30,22562227400,-971000900,-19188397600,-2402828900,0,020150
2019.7.31,36556129100,1855521950,-39693125650,1281474600,0,020150
2019.8.31,52360852450,-775956400,-48864480050,-2720416000,0,020150
2019.9.30,-34087807550,557820250,30838712950,2691274350,0,020150
2019.10.31,-5705001950,1402260050,4303281250,-539350,0,020150
2019.11.30,23491514600,479613450,-16854454700,-7116673350,0,020150
2019.12.31,-3651626250,222639300,-24045531200,27474518150,0,020150
2020.1.31,-15669653750,986282400,-28013641100,42697012450,0,020150
2020.2.29,-33886928000,-1194837100,1960330100,33121435000,0,020150
2020.3.31,-55200214550,1881709750,56556606750,-3238101950,0,020150
2020.4.30,-6762926150,-1725897850,17967581250,-9478757250,0,020150
2020.5.31,9355657700,-431306100,-18966452600,10042101000,0,020150
2020.6.30,17115804750,-1127543150,-27926297400,11938035800,0,020150
2020.7.31,-6665058050,262583800,7472366800,-1069892550,0,020150
2020.8.31,10193599850,-1035978350,-21087689250,11930067750,0,020150
2020.9.30,-15536809050,1547269150,21844192000,-7854652100,0,020150
2020.10.31,-10493230650,330925800,33303614850,-23141310000,0,020150
2020.11.30,-15714921100,577334250,11202197550,3935389300,0,020150
2020.12.31,34752203100,-6453593950,-31373005600,3074396450,0,020150
2021.1.31,69619433200,-2121406800,-97837780800,30339754400,0,020150
2021.2.28,-29709612300,1047689700,23836032600,4825890000,0,020150
2021.3.31,-22446225100,407755000,27240912100,-5202442000,0,020150
2021.4.30,18007761000,1135623900,-26889391300,7746006400,0,020150
2021.5.31,-334464000,524260800,18902777300,-19092574100,0,020150
2021.6.30,3231341400,-873136000,12934537600,-15292743000,0,020150
