date,market_cap,volume,trading_value,shares,ticker
2014.5.31,8.01863E+12,6365844,4.32474E+11,116549784,004020
2014.6.30,8.6713E+12,7773933,5.56163E+11,116549784,004020
2014.7.31,9.23074E+12,11103857,8.23716E+11,116549784,004020
2014.8.31,8.82282E+12,6437476,4.96969E+11,116549784,004020
2014.9.30,8.64799E+12,6359093,4.85226E+11,116549784,004020
2014.10.31,7.93704E+12,5796987,3.97963E+11,116549784,004020
2014.11.30,7.45919E+12,7968281,5.18067E+11,116549784,004020
2014.12.31,7.40091E+12,4972025,3.19497E+11,116549784,004020
2015.1.31,7.68063E+12,7050380,4.65563E+11,116549784,004020
2015.2.28,7.80884E+12,5033318,3.36096E+11,116549784,004020
2015.3.31,8.50813E+12,11798934,8.3973E+11,116549784,004020
2015.4.30,9.17247E+12,11532074,8.87674E+11,116549784,004020
2015.5.31,8.69461E+12,5242067,3.99214E+11,116549784,004020
2015.6.30,7.89042E+12,9005364,6.23702E+11,116549784,004020
2015.7.31,7.79323E+12,10068296,6.24847E+11,133445785,004020
2015.8.31,7.05928E+12,8605639,4.63446E+11,133445785,004020
2015.9.30,6.87246E+12,9079933,4.78792E+11,133445785,004020
2015.10.31,6.95253E+12,9256218,5.05794E+11,133445785,004020
2015.11.30,6.77905E+12,5677184,2.91499E+11,133445785,004020
2015.12.31,6.66562E+12,7848195,4.04255E+11,133445785,004020
2016.1.31,6.51883E+12,8463988,3.98389E+11,133445785,004020
2016.2.29,7.41959E+12,17947885,9.15624E+11,133445785,004020
2016.3.31,7.40624E+12,10363976,5.8211E+11,133445785,004020
2016.4.30,8.39374E+12,11953742,7.14872E+11,133445785,004020
2016.5.31,6.5255E+12,8835484,4.72526E+11,133445785,004020
2016.6.30,6.11849E+12,9499702,4.497E+11,133445785,004020
2016.7.31,6.75236E+12,9710677,4.7835E+11,133445785,004020
2016.8.31,6.84577E+12,8698881,4.36145E+11,133445785,004020
2016.9.30,6.77905E+12,8859486,4.62272E+11,133445785,004020
2016.10.31,6.59222E+12,8690469,4.41239E+11,133445785,004020
2016.11.30,6.65894E+12,8542450,4.2497E+11,133445785,004020
2016.12.31,7.60641E+12,12748397,7.06164E+11,133445785,004020
2017.1.31,7.76654E+12,8928872,5.29334E+11,133445785,004020
2017.2.28,8.34036E+12,7364964,4.56679E+11,133445785,004020
2017.3.31,7.80658E+12,8531703,5.21312E+11,133445785,004020
2017.4.30,7.32617E+12,9389680,5.12951E+11,133445785,004020
2017.5.31,7.89999E+12,8408513,4.77475E+11,133445785,004020
2017.6.30,8.30033E+12,9029630,5.36934E+11,133445785,004020
2017.7.31,8.36705E+12,10000828,6.24271E+11,133445785,004020
2017.8.31,7.69982E+12,8737721,5.23931E+11,133445785,004020
2017.9.30,7.04594E+12,7567312,4.06319E+11,133445785,004020
2017.10.31,7.67313E+12,6301203,3.48714E+11,133445785,004020
2017.11.30,8.00675E+12,9055629,5.18811E+11,133445785,004020
2017.12.31,7.81992E+12,7658654,4.54004E+11,133445785,004020
2018.1.31,7.60641E+12,9796204,5.75835E+11,133445785,004020
2018.2.28,7.15269E+12,5902923,3.18965E+11,133445785,004020
2018.3.31,6.80574E+12,7372430,3.77914E+11,133445785,004020
2018.4.30,8.08681E+12,10828021,5.90107E+11,133445785,004020
2018.5.31,8.24695E+12,31805209,2.05804E+12,133445785,004020
2018.6.30,7.01925E+12,23574771,1.39846E+12,133445785,004020
2018.7.31,7.16604E+12,10927915,5.42999E+11,133445785,004020
2018.8.31,7.11266E+12,6950470,3.72732E+11,133445785,004020
2018.9.30,7.53969E+12,6821144,3.72439E+11,133445785,004020
2018.10.31,5.57136E+12,9577525,4.55651E+11,133445785,004020
2018.11.30,5.75151E+12,8377838,3.62958E+11,133445785,004020
2018.12.31,6.03842E+12,6876140,3.15653E+11,133445785,004020
2019.1.31,6.83242E+12,7904603,3.91704E+11,133445785,004020
2019.2.28,6.65227E+12,4560007,2.29795E+11,133445785,004020
2019.3.31,5.99172E+12,5616643,2.61861E+11,133445785,004020
2019.4.30,6.17854E+12,5111639,2.43112E+11,133445785,004020
2019.5.31,5.44459E+12,5355444,2.26142E+11,133445785,004020
2019.6.30,5.57803E+12,5098348,2.11451E+11,133445785,004020
2019.7.31,5.1777E+12,5896982,2.37278E+11,133445785,004020
2019.8.31,4.97753E+12,6051387,2.22145E+11,133445785,004020
2019.9.30,5.19104E+12,4227896,1.66119E+11,133445785,004020
2019.10.31,4.24358E+12,8360347,2.92254E+11,133445785,004020
2019.11.30,4.2369E+12,10038437,3.22543E+11,133445785,004020
2019.12.31,4.19687E+12,7212824,2.27483E+11,133445785,004020
2020.1.31,3.77652E+12,10023703,2.95165E+11,133445785,004020
2020.2.29,3.18268E+12,9161575,2.50935E+11,133445785,004020
2020.3.31,2.39535E+12,21843827,3.93104E+11,133445785,004020
2020.4.30,2.88243E+12,21665433,4.17284E+11,133445785,004020
2020.5.31,2.91579E+12,19031769,3.89967E+11,133445785,004020
2020.6.30,2.73564E+12,29837208,6.97529E+11,133445785,004020
2020.7.31,3.30946E+12,33009975,8.13061E+11,133445785,004020
2020.8.31,3.34949E+12,26005127,6.90459E+11,133445785,004020
2020.9.30,3.28277E+12,12412882,3.09384E+11,133445785,004020
2020.10.31,3.85658E+12,39629929,1.16877E+12,133445785,004020
2020.11.30,4.24358E+12,24506770,7.82564E+11,133445785,004020
2020.12.31,5.28445E+12,31569568,1.21001E+12,133445785,004020
2021.1.31,5.1777E+12,34671171,1.52926E+12,133445785,004020
2021.2.28,5.33116E+12,17770209,7.22138E+11,133445785,004020
2021.3.31,6.41207E+12,32614153,1.45547E+12,133445785,004020
2021.4.30,7.40624E+12,38299594,2.00352E+12,133445785,004020
2021.5.31,7.126E+12,29812375,1.68006E+12,133445785,004020
2021.6.30,7.16604E+12,26507279,1.41201E+12,133445785,004020
2021.7.31,7.20607E+12,19440405,1.02524E+12,133445785,004020
2021.8.31,6.80574E+12,15850266,7.87203E+11,133445785,004020
2021.9.30,6.31866E+12,16354134,8.35658E+11,133445785,004020
2021.10.31,5.93167E+12,12297292,5.60703E+11,133445785,004020
2021.11.30,4.95084E+12,13637147,5.61177E+11,133445785,004020
2021.12.31,5.47128E+12,12875386,5.35678E+11,133445785,004020
2013.4.30,4.54076E+12,63711420,5.80342E+11,436611361,032640
2013.5.31,5.10835E+12,97005270,1.15351E+12,436611361,032640
2013.6.30,5.21751E+12,51164177,6.17274E+11,436611361,032640
2013.7.31,5.98158E+12,53767456,6.86618E+11,436611361,032640
2013.8.31,5.69778E+12,32152378,4.26143E+11,436611361,032640
2013.9.30,5.04286E+12,39070151,4.78905E+11,436611361,032640
2013.10.31,5.30483E+12,55048743,6.36821E+11,436611361,032640
2013.11.30,4.58442E+12,36832760,4.03078E+11,436611361,032640
2013.12.31,4.69357E+12,33740480,3.45694E+11,436611361,032640
2014.1.31,4.78089E+12,33567805,3.59302E+11,436611361,032640
2014.2.28,4.56259E+12,42114978,4.3357E+11,436611361,032640
2014.3.31,4.56259E+12,45707775,4.63637E+11,436611361,032640
2014.4.30,4.43161E+12,37450084,3.81908E+11,436611361,032640
2014.5.31,4.1871E+12,32565578,3.22385E+11,436611361,032640
2014.6.30,4.02556E+12,27036947,2.51789E+11,436611361,032640
2014.7.31,4.15654E+12,35614684,3.29503E+11,436611361,032640
2014.8.31,4.78089E+12,77749524,7.78075E+11,436611361,032640
2014.9.30,5.39215E+12,47381660,5.74366E+11,436611361,032640
2014.10.31,4.80272E+12,43420576,4.92601E+11,436611361,032640
2014.11.30,4.73723E+12,29960390,3.31122E+11,436611361,032640
2014.12.31,5.02103E+12,56291229,6.32523E+11,436611361,032640
2015.1.31,5.283E+12,33599980,4.09453E+11,436611361,032640
2015.2.28,5.17384E+12,22173044,2.60163E+11,436611361,032640
2015.3.31,4.80272E+12,39625791,4.41374E+11,436611361,032640
2015.4.30,4.69357E+12,52182423,5.4889E+11,436611361,032640
2015.5.31,4.06922E+12,35671366,3.49797E+11,436611361,032640
2015.6.30,4.30499E+12,37482905,3.53781E+11,436611361,032640
2015.7.31,5.04286E+12,45618276,4.86394E+11,436611361,032640
2015.8.31,4.80272E+12,53545473,6.27286E+11,436611361,032640
2015.9.30,5.283E+12,37961685,4.53801E+11,436611361,032640
2015.10.31,4.78089E+12,34035786,3.88821E+11,436611361,032640
2015.11.30,4.64991E+12,26794616,2.86575E+11,436611361,032640
2015.12.31,4.54076E+12,18126674,1.88332E+11,436611361,032640
2016.1.31,4.2264E+12,29077352,2.793E+11,436611361,032640
2016.2.29,4.64991E+12,29993709,2.86695E+11,436611361,032640
2016.3.31,4.82456E+12,23346395,2.47283E+11,436611361,032640
2016.4.30,4.89005E+12,22268872,2.45662E+11,436611361,032640
2016.5.31,5.04286E+12,22016135,2.50233E+11,436611361,032640
2016.6.30,4.75906E+12,35203825,3.73504E+11,436611361,032640
2016.7.31,4.78089E+12,24096476,2.60951E+11,436611361,032640
2016.8.31,5.08652E+12,30492448,3.52455E+11,436611361,032640
2016.9.30,5.13018E+12,13812889,1.59577E+11,436611361,032640
2016.10.31,5.15201E+12,19293646,2.26064E+11,436611361,032640
2016.11.30,4.9992E+12,25553651,3.03077E+11,436611361,032640
2016.12.31,4.9992E+12,17046926,2.0236E+11,436611361,032640
2017.1.31,4.97737E+12,21308980,2.45795E+11,436611361,032640
2017.2.28,5.58863E+12,42945708,5.38346E+11,436611361,032640
2017.3.31,6.24354E+12,43768942,6.27684E+11,436611361,032640
2017.4.30,6.30903E+12,31531346,4.51636E+11,436611361,032640
2017.5.31,7.0731E+12,47748331,6.94897E+11,436611361,032640
2017.6.30,6.81114E+12,56633376,9.31153E+11,436611361,032640
2017.7.31,7.26958E+12,25666221,4.03364E+11,436611361,032640
2017.8.31,6.02524E+12,48751279,7.21303E+11,436611361,032640
2017.9.30,5.82876E+12,40995481,5.5364E+11,436611361,032640
2017.10.31,5.61046E+12,29370656,3.86656E+11,436611361,032640
2017.11.30,6.04707E+12,48656323,6.32598E+11,436611361,032640
2017.12.31,6.11256E+12,40742215,5.85087E+11,436611361,032640
2018.1.31,6.24354E+12,39097759,5.80312E+11,436611361,032640
2018.2.28,5.47947E+12,32266518,4.28342E+11,436611361,032640
2018.3.31,5.34849E+12,31537654,3.95168E+11,436611361,032640
2018.4.30,5.37032E+12,30715443,3.76947E+11,436611361,032640
2018.5.31,5.10835E+12,27566098,3.46544E+11,436611361,032640
2018.6.30,6.11256E+12,58422187,7.84848E+11,436611361,032640
2018.7.31,6.72381E+12,38777543,5.65396E+11,436611361,032640
2018.8.31,6.8548E+12,72340999,1.1432E+12,436611361,032640
2018.9.30,7.98999E+12,40559152,6.69281E+11,436611361,032640
2018.10.31,7.05127E+12,39981662,6.83524E+11,436611361,032640
2018.11.30,7.72802E+12,81402566,1.30319E+12,436611361,032640
2018.12.31,7.70619E+12,33749186,5.91951E+11,436611361,032640
2019.1.31,6.59283E+12,55182901,9.20309E+11,436611361,032640
2019.2.28,6.54917E+12,48162370,7.20441E+11,436611361,032640
2019.3.31,6.74565E+12,33406775,5.05576E+11,436611361,032640
2019.4.30,6.24354E+12,39967260,5.86865E+11,436611361,032640
2019.5.31,6.09073E+12,49910705,7.395E+11,436611361,032640
2019.6.30,6.33086E+12,20458391,2.95518E+11,436611361,032640
2019.7.31,5.67595E+12,26338477,3.60886E+11,436611361,032640
2019.8.31,5.76327E+12,30695874,3.89345E+11,436611361,032640
2019.9.30,5.95975E+12,24993664,3.3778E+11,436611361,032640
2019.10.31,5.87242E+12,19130803,2.63151E+11,436611361,032640
2019.11.30,5.85059E+12,31280196,4.33533E+11,436611361,032640
2019.12.31,6.19988E+12,24877757,3.47572E+11,436611361,032640
2020.1.31,5.7851E+12,39885388,5.37676E+11,436611361,032640
2020.2.29,5.76327E+12,53732649,7.37834E+11,436611361,032640
2020.3.31,4.7154E+12,52597613,5.91947E+11,436611361,032640
2020.4.30,5.82876E+12,43468094,5.28195E+11,436611361,032640
2020.5.31,5.74144E+12,42194742,5.65105E+11,436611361,032640
2020.6.30,5.32666E+12,44657038,5.6457E+11,436611361,032640
2020.7.31,4.9992E+12,48916367,5.8609E+11,436611361,032640
2020.8.31,5.21751E+12,57880279,6.92834E+11,436611361,032640
2020.9.30,5.02103E+12,46178720,5.38267E+11,436611361,032640
2020.10.31,4.82456E+12,25978760,3.01424E+11,436611361,032640
2020.11.30,5.21751E+12,54751759,6.40223E+11,436611361,032640
2020.12.31,5.13018E+12,70686326,8.38791E+11,436611361,032640
2021.1.31,5.21751E+12,114277832,1.40727E+12,436611361,032640
2021.2.28,5.15201E+12,78689517,9.79594E+11,436611361,032640
2021.3.31,5.34849E+12,51837930,6.25212E+11,436611361,032640
2021.4.30,5.76327E+12,62725358,8.13524E+11,436611361,032640
2021.5.31,6.59283E+12,57295918,8.30312E+11,436611361,032640
2021.6.30,6.70198E+12,45656505,7.08805E+11,436611361,032640
2021.7.31,6.3527E+12,30726907,4.55219E+11,436611361,032640
2021.8.31,6.13439E+12,27219882,3.88435E+11,436611361,032640
2021.9.30,6.54917E+12,26072797,3.81761E+11,436611361,032640
2021.10.31,6.26537E+12,28134462,4.15045E+11,436611361,032640
2021.11.30,5.91608E+12,24494667,3.43461E+11,436611361,032640
2021.12.31,5.93791E+12,23295933,3.23417E+11,436611361,032640
2013.4.30,4.26768E+12,1516706,4.90393E+11,13091033,097950
2013.5.31,3.87495E+12,2014297,5.89985E+11,13091033,097950
2013.6.30,3.39907E+12,1220528,3.36034E+11,13098548,097950
2013.7.31,3.71344E+12,1074509,2.88553E+11,13098548,097950
2013.8.31,3.33358E+12,1286970,3.371E+11,13098548,097950
2013.9.30,3.62175E+12,1221144,3.28718E+11,13098548,097950
2013.10.31,3.37288E+12,1438676,3.72586E+11,13098548,097950
2013.11.30,3.37943E+12,1014504,2.55229E+11,13098548,097950
2013.12.31,3.6287E+12,986781,2.59232E+11,13099998,097950
2014.1.31,3.47805E+12,1075690,2.8995E+11,13099998,097950
2014.2.28,3.59595E+12,953470,2.53719E+11,13099998,097950
2014.3.31,3.7597E+12,1627467,4.48068E+11,13099998,097950
2014.4.30,4.061E+12,1862729,5.51325E+11,13099998,097950
2014.5.31,4.323E+12,1246243,4.02106E+11,13099998,097950
2014.6.30,4.51525E+12,982544,3.33332E+11,13106678,097950
2014.7.31,4.36452E+12,1400624,4.78144E+11,13106678,097950
2014.8.31,4.95773E+12,1047563,3.7753E+11,13115678,097950
2014.9.30,5.08327E+12,751165,2.93801E+11,13118128,097950
2014.10.31,5.12919E+12,1011032,3.94619E+11,13118128,097950
2014.11.30,4.6307E+12,1387487,4.92451E+11,13118128,097950
2014.12.31,4.02689E+12,988456,3.2033E+11,13138298,097950
2015.1.31,4.62468E+12,1089229,3.69872E+11,13138298,097950
2015.2.28,4.69694E+12,823215,3.00648E+11,13138298,097950
2015.3.31,4.96628E+12,1165364,4.16536E+11,13138298,097950
2015.4.30,5.49838E+12,1099475,4.41465E+11,13138298,097950
2015.5.31,5.3867E+12,979573,4.26416E+11,13138298,097950
2015.6.30,5.8006E+12,1182482,4.88014E+11,13153298,097950
2015.7.31,5.40601E+12,1221681,5.09062E+11,13153298,097950
2015.8.31,5.16925E+12,1302297,5.28265E+11,13153298,097950
2015.9.30,5.00669E+12,706445,2.67017E+11,13158198,097950
2015.10.31,4.60537E+12,1086032,4.06488E+11,13158198,097950
2015.11.30,4.74353E+12,803102,2.80796E+11,13158198,097950
2015.12.31,4.96722E+12,676289,2.43827E+11,13158198,097950
2016.1.31,5.4146E+12,1207478,4.87366E+11,13158198,097950
2016.2.29,4.76327E+12,1134128,4.2079E+11,13158198,097950
2016.3.31,4.57317E+12,1286387,4.70062E+11,13160198,097950
2016.4.30,5.00088E+12,823659,2.9672E+11,13160198,097950
2016.5.31,5.03378E+12,892540,3.45045E+11,13160198,097950
2016.6.30,5.11309E+12,843905,3.21458E+11,13161098,097950
2016.7.31,5.17889E+12,684763,2.70459E+11,13161098,097950
2016.8.31,5.12625E+12,862466,3.3624E+11,13161098,097950
2016.9.30,4.77777E+12,846803,3.15631E+11,13161898,097950
2016.10.31,4.60008E+12,788400,2.80706E+11,13161898,097950
2016.11.30,5.05417E+12,981538,3.62201E+11,13161898,097950
2016.12.31,4.70538E+12,618160,2.31013E+11,13161898,097950
2017.1.31,4.66589E+12,675110,2.39541E+11,13161898,097950
2017.2.28,4.79751E+12,983271,3.55916E+11,13161898,097950
2017.3.31,4.64724E+12,787535,2.77315E+11,13164998,097950
2017.4.30,4.48926E+12,671831,2.31657E+11,13164998,097950
2017.5.31,5.02245E+12,943155,3.42523E+11,13164998,097950
2017.6.30,4.76023E+12,856599,3.2117E+11,13167998,097950
2017.7.31,4.87216E+12,645321,2.31418E+11,13167998,097950
2017.8.31,4.7734E+12,742211,2.65908E+11,13167998,097950
2017.9.30,4.66841E+12,535190,1.87776E+11,13168998,097950
2017.10.31,4.81985E+12,437069,1.6042E+11,13168998,097950
2017.11.30,5.28077E+12,1302557,5.13374E+11,13168998,097950
2017.12.31,4.82269E+12,886215,3.36557E+11,13176748,097950
2018.1.31,4.72386E+12,1177511,4.34407E+11,13176748,097950
2018.2.28,5.08652E+12,1200218,4.05602E+11,15048886,097950
2018.3.31,4.8396E+12,969136,3.17879E+11,15053186,097950
2018.4.30,5.16324E+12,1343711,4.42307E+11,15053186,097950
