date,ticker,open,high,low,close,volume
2018.8.31,052690,20750,22200,19600,20900,2432390
2018.9.30,052690,20850,21350,19850,21000,1294352
2018.10.31,052690,21000,22200,17750,18350,1875018
2018.11.30,052690,18400,22650,18400,20750,1712342
2018.12.31,052690,20600,22350,19700,20900,1320400
2019.1.31,052690,20850,26500,20550,26150,2948406
2019.2.28,052690,25800,28500,24750,26400,1870016
2019.3.31,052690,25500,29550,23400,23700,2067390
2019.4.30,052690,23700,25200,21600,22800,1758608
2019.5.31,052690,23450,23950,20250,21400,1378297
2019.6.30,052690,21200,23150,20150,20250,1189226
2019.7.31,052690,20300,20800,18250,18850,1192633
2019.8.31,052690,18800,18950,16800,17800,896840
2019.9.30,052690,17700,25350,17700,22100,3998895
2019.10.31,052690,22100,22400,20250,20550,1334307
2019.11.30,052690,20650,21400,18650,18900,1325084
2019.12.31,052690,19150,21950,18200,20050,1795366
2020.1.31,052690,20050,21500,18400,19700,2212412
2020.2.29,052690,19450,21750,17800,18050,3009391
2020.3.31,052690,18100,18850,12800,15050,3372437
2020.4.30,052690,14800,17850,14500,17000,2963991
2020.5.31,052690,16800,17400,15850,16550,1517579
2020.6.30,052690,16550,17850,14850,15000,2251841
2020.7.31,052690,15100,17100,14900,16200,1625106
2020.8.31,052690,16350,17800,15300,16300,2667483
2020.9.30,052690,16300,20500,15600,16300,3552397
2020.10.31,052690,16500,17400,15450,15550,2257532
2020.11.30,052690,15550,17400,15500,16500,1970597
2020.12.31,052690,16600,19000,16500,17850,5094172
2021.1.31,052690,18000,18550,16500,17050,4339108
2021.2.28,052690,17050,18650,16900,17500,3134276
2021.3.31,052690,17650,22550,17550,22450,6814770
2021.4.30,052690,23350,55100,22700,38400,25401848
2021.5.31,052690,38400,60800,31900,58100,29584283
2021.6.30,052690,58600,63000,47050,50500,17426826
2021.7.31,052690,50500,62300,48450,53300,23995549
2021.8.31,052690,53000,54100,42950,46450,5725508
2021.9.30,052690,46500,52000,45800,48700,5899775
2021.10.31,052690,48750,78700,43800,70900,21852360
2021.11.30,052690,72000,116500,68700,83300,37422922
2021.12.31,052690,84100,99200,82500,85000,16261686
2013.11.30,055550,43500,45000,42800,44500,3483416
2013.12.31,055550,44900,47900,43000,47300,18627562
2014.1.31,055550,47850,48150,42150,45650,20153930
2014.2.28,055550,44500,45500,41900,44450,19455940
2014.3.31,055550,44000,47500,43100,47000,19108513
2014.4.30,055550,47550,47800,44200,45000,16844244
2014.5.31,055550,46000,48100,44350,44350,15069258
2014.6.30,055550,44800,47300,44500,46850,13242290
2014.7.31,055550,46500,52500,45000,51200,22024157
2014.8.31,055550,51200,53100,49600,52500,18969092
2014.9.30,055550,51500,54000,48400,48600,15330315
2014.10.31,055550,48900,52000,45650,50300,18282710
2014.11.30,055550,50800,51200,47200,49600,14306227
2014.12.31,055550,48700,49750,44450,44450,16132270
2015.1.31,055550,44150,46950,42150,45000,17355213
2015.2.28,055550,44000,46300,41050,43700,16909232
2015.3.31,055550,43500,44200,40650,41950,31181608
2015.4.30,055550,42100,47050,39000,44200,29206584
2015.5.31,055550,44900,46250,40000,41900,17066980
2015.6.30,055550,41800,42750,39900,41550,17406446
2015.7.31,055550,41500,42900,38700,42000,21964677
2015.8.31,055550,42150,43500,38700,39550,23599382
2015.9.30,055550,39350,42700,38750,41400,17870646
2015.10.31,055550,41700,44750,40250,43550,16483620
2015.11.30,055550,44500,44600,40750,41450,14669254
2015.12.31,055550,41400,42400,39500,39550,16594627
2016.1.31,055550,39000,39900,36000,38600,15308182
2016.2.29,055550,38250,41000,36800,37950,17813224
2016.3.31,055550,38800,41950,38150,40500,19772106
2016.4.30,055550,40300,43200,39050,41800,20310571
2016.5.31,055550,41400,41500,39000,39550,13151793
2016.6.30,055550,39100,40800,36350,38000,17835274
2016.7.31,055550,37150,40600,36750,39950,14316441
2016.8.31,055550,40600,41450,39150,41000,13120803
2016.9.30,055550,41250,41650,39150,40150,12441477
2016.10.31,055550,40650,45000,39800,43850,16898605
2016.11.30,055550,44500,46250,41600,44100,26285441
2016.12.31,055550,44550,48400,42900,45250,19185002
2017.1.31,055550,45400,47000,44550,45900,29005344
2017.2.28,055550,46100,48000,45300,46700,16963361
2017.3.31,055550,47500,50300,46400,46600,22415521
2017.4.30,055550,46450,49250,45400,47550,16168116
2017.5.31,055550,48100,51400,47600,49450,20318010
2017.6.30,055550,49400,51300,48100,49300,19994728
2017.7.31,055550,49750,53500,48700,53200,20202738
2017.8.31,055550,52500,55500,51300,52000,18034052
2017.9.30,055550,51700,52700,47250,50300,20132865
2017.10.31,055550,50600,52000,49050,50200,13809751
2017.11.30,055550,49450,51300,47550,48400,25517108
2017.12.31,055550,48500,51400,47050,49400,20070809
2018.1.31,055550,49900,53700,49000,53300,20854613
2018.2.28,055550,52800,53300,46600,47400,19046534
2018.3.31,055550,47450,47450,43750,45700,22990451
2018.4.30,055550,45700,48000,43650,47650,20275001
2018.5.31,055550,48450,48450,43750,43750,17495411
2018.6.30,055550,44100,47750,42700,43300,19085065
2018.7.31,055550,43550,45850,42350,43550,19688334
2018.8.31,055550,43700,43950,41200,43600,19201193
2018.9.30,055550,43600,45150,41700,45000,22771013
2018.10.31,055550,44750,46450,41800,42550,25494668
2018.11.30,055550,42550,43950,41150,41200,19828883
2018.12.31,055550,41650,42450,38950,39600,23168896
2019.1.31,055550,40350,43650,38100,43200,26093311
2019.2.28,055550,43500,44250,41950,43650,17926061
2019.3.31,055550,44350,44700,41600,42000,20504061
2019.4.30,055550,44200,46000,42900,44100,16751972
2019.5.31,055550,44500,48000,44100,44450,24592055
2019.6.30,055550,44450,46450,44150,44900,16967298
2019.7.31,055550,45200,46750,43050,43500,23107642
2019.8.31,055550,43300,44450,39350,40750,23338518
2019.9.30,055550,41600,43550,40550,41800,16591361
2019.10.31,055550,42000,44150,40250,42500,16311862
2019.11.30,055550,42400,45450,42400,43550,19987729
2019.12.31,055550,43550,46150,42900,43350,20873335
2020.1.31,055550,43100,43450,39150,39150,22423902
2020.2.29,055550,39550,39850,32200,32300,36922696
2020.3.31,055550,32350,33350,21850,28600,61037691
2020.4.30,055550,28500,31450,25850,30550,47835609
2020.5.31,055550,29900,31250,28150,30150,40435937
2020.6.30,055550,30300,37850,28750,28750,61112243
2020.7.31,055550,29100,31650,28900,30100,37335821
2020.8.31,055550,30100,34050,29550,29650,45606088
2020.9.30,055550,29600,30400,27100,27600,42172854
2020.10.31,055550,27350,32000,27300,30350,59786924
2020.11.30,055550,30600,35000,30500,32200,71729728
2020.12.31,055550,32650,34900,31500,32050,60399242
2021.1.31,055550,32050,34500,30650,30650,75186844
2021.2.28,055550,30500,34100,30450,32950,42831137
2021.3.31,055550,33400,37650,32950,37450,61259520
2021.4.30,055550,37500,40450,36100,40000,36700023
2021.5.31,055550,40150,43200,38550,42450,32506087
2021.6.30,055550,42450,43250,39700,40600,29729198
2021.7.31,055550,40650,40700,37350,39150,30672246
2021.8.31,055550,39200,39750,36800,38850,28375534
2021.9.30,055550,39100,40500,37950,40400,23986684
2021.10.31,055550,40150,40900,38000,38250,26607352
2021.11.30,055550,38450,38700,34650,34650,27150901
2021.12.31,055550,34950,38400,34550,36800,27523279
2013.11.30,066570,66800,68800,66000,68400,2813762
2013.12.31,066570,68500,69500,65400,68100,10994229
2014.1.31,066570,68400,70700,65000,66100,13918180
2014.2.28,066570,65000,65000,60700,60900,14123753
2014.3.31,066570,61000,65100,58800,64900,14582342
2014.4.30,066570,65200,71800,64700,68700,19656554
2014.5.31,066570,69100,74800,65900,72900,13968067
2014.6.30,066570,73700,79500,73000,74300,15484508
2014.7.31,066570,74600,78500,71700,76800,19784812
2014.8.31,066570,76100,79600,73600,75600,14991497
2014.9.30,066570,76000,76600,65200,65700,13340310
2014.10.31,066570,65400,68200,62600,65300,12793156
2014.11.30,066570,65700,66900,62600,63600,10156385
2014.12.31,066570,63300,64500,58200,59100,12080232
2015.1.31,066570,59000,64300,57500,60800,14533009
2015.2.28,066570,60800,62400,59100,61800,9666186
2015.3.31,066570,62400,62500,58500,58900,12191889
2015.4.30,066570,59000,63400,57500,60400,18659795
2015.5.31,066570,60300,60700,55300,55300,11720413
2015.6.30,066570,55000,57200,46400,47200,17851993
2015.7.31,066570,47200,48600,40300,40600,31370382
2015.8.31,066570,40600,44900,39300,44500,18448114
2015.9.30,066570,44400,47500,42600,45650,15886558
2015.10.31,066570,45700,56100,44250,49100,28775079
2015.11.30,066570,48600,57900,48000,54200,20209721
2015.12.31,066570,54200,55400,47450,53800,16341308
2016.1.31,066570,53900,58400,51900,57900,22871598
2016.2.29,066570,58000,65200,54900,64900,17497409
2016.3.31,066570,66100,66100,60100,61600,20065990
2016.4.30,066570,61900,64700,57800,58200,19111798
2016.5.31,066570,58200,59800,51500,56100,19264110
2016.6.30,066570,56100,57300,50600,53900,13330722
2016.7.31,066570,54500,57400,52000,53500,14944309
2016.8.31,066570,53900,54200,51000,51500,12628582
2016.9.30,066570,52300,54500,47850,47900,15140768
2016.10.31,066570,48200,54200,46850,47800,19522815
2016.11.30,066570,47600,48400,44900,44900,12788561
2016.12.31,066570,44700,52200,44700,51600,12478849
2017.1.31,066570,51800,55700,51200,55400,19156445
2017.2.28,066570,55800,63600,55800,59800,21640125
2017.3.31,066570,60700,73900,59900,67900,27852746
2017.4.30,066570,68400,73400,66300,69100,17919844
2017.5.31,066570,69600,84300,69200,82500,20324582
2017.6.30,066570,82700,88900,78100,80200,23746758
2017.7.31,066570,80400,82300,66300,67100,26405143
2017.8.31,066570,68000,82800,67300,81500,26186947
2017.9.30,066570,82900,92300,78900,82400,34163056
2017.10.31,066570,79700,98500,78900,91000,28975865
2017.11.30,066570,91100,97000,89500,90000,21581859
2017.12.31,066570,90600,109500,90500,106000,18398463
2018.1.31,066570,106500,114000,100000,102500,20223135
2018.2.28,066570,103000,104500,93400,99900,12831919
2018.3.31,066570,99400,114500,98000,109500,14811920
2018.4.30,066570,110000,112500,99100,102000,15979200
2018.5.31,066570,102500,103000,92000,92600,14756205
2018.6.30,066570,92500,94500,80800,83000,16461447
2018.7.31,066570,83100,83100,73500,74800,20944390
2018.8.31,066570,75500,80700,70800,76800,22593457
2018.9.30,066570,76800,79200,67900,71000,17469526
2018.10.31,066570,71000,71500,58800,63300,15467668
2018.11.30,066570,63700,74600,63400,72500,14635732
2018.12.31,066570,74000,74700,60600,62300,13739901
2019.1.31,066570,63300,70200,61100,66600,16828078
2019.2.28,066570,66300,73900,64700,70500,15683699
2019.3.31,066570,70800,78800,70300,75100,18503573
2019.4.30,066570,75500,78400,73000,75800,16350890
2019.5.31,066570,75300,79000,69700,78600,14835953
2019.6.30,066570,78300,83400,76500,79300,12416541
2019.7.31,066570,78400,78400,64600,65300,15400825
2019.8.31,066570,64100,65300,58500,61300,11388708
2019.9.30,066570,61100,68100,60700,67400,10407697
2019.10.31,066570,67200,70300,65800,66900,9764759
2019.11.30,066570,66800,72500,66100,69900,8944033
2019.12.31,066570,70000,73100,68700,72100,7518281
2020.1.31,066570,71800,72100,65800,65900,12829286
2020.2.29,066570,65400,70000,60000,60400,13332926
